
2013-03-06 15:13:28.120063,M302,ON,Control4-Motion
2013-03-06 15:13:28.127285,LS302,02,Control4-LightSensor
2013-03-06 15:13:28.137657,BATV302,8554,Control4-BatteryVoltage
2013-03-06 15:13:28.145049,BATP302,84,Control4-BatteryPercent
2013-03-06 15:13:30.729449,M302,OFF,Control4-Motion
2013-03-06 15:13:38.410240,M302,ON,Control4-Motion
2013-03-06 15:13:41.031625,M302,OFF,Control4-Motion
2013-03-06 15:15:37.302264,M302,ON,Control4-Motion
2013-03-06 15:15:39.341691,M302,OFF,Control4-Motion
2013-03-06 15:15:39.350488,LS302,01,Control4-LightSensor
2013-03-06 15:15:56.961689,M302,ON,Control4-Motion
2013-03-06 15:15:56.970381,LS302,00,Control4-LightSensor
2013-03-06 15:15:59.213152,M302,OFF,Control4-Motion
2013-03-06 15:17:21.141189,M302,ON,Control4-Motion
2013-03-06 15:17:23.021556,M302,OFF,Control4-Motion
2013-03-06 15:17:27.711261,M302,ON,Control4-Motion
2013-03-06 15:17:29.767671,M302,OFF,Control4-Motion
2013-03-06 15:17:44.954256,M302,ON,Control4-Motion
2013-03-06 15:17:48.727675,M302,OFF,Control4-Motion
2013-03-07 14:13:40.170236,M302,OFF,Control4-Motion
2013-03-07 14:13:40.178929,LS302,10,Control4-LightSensor
2013-03-07 14:13:40.186806,BATV302,8475,Control4-BatteryVoltage
2013-03-07 14:13:40.195423,BATP302,83,Control4-BatteryPercent
2013-03-07 14:16:49.725473,M302,ON,Control4-Motion
2013-03-07 14:16:49.740399,LS302,09,Control4-LightSensor
2013-03-07 14:16:51.785181,M302,OFF,Control4-Motion
2013-03-07 14:22:11.442195,M302,ON,Control4-Motion
2013-03-07 14:22:11.450577,LS302,06,Control4-LightSensor
2013-03-07 14:22:13.893133,M302,OFF,Control4-Motion
2013-03-07 14:22:13.900421,LS302,07,Control4-LightSensor
2013-03-07 14:24:16.908764,M302,ON,Control4-Motion
2013-03-07 14:24:16.922331,LS302,09,Control4-LightSensor
2013-03-07 14:24:19.122106,M302,OFF,Control4-Motion
2013-03-07 14:24:19.129248,LS302,08,Control4-LightSensor
2013-03-07 14:25:31.493286,M302,ON,Control4-Motion
2013-03-07 14:25:31.506232,LS302,09,Control4-LightSensor
2013-03-07 14:25:34.118185,M302,OFF,Control4-Motion
2013-03-07 14:25:34.127201,LS302,08,Control4-LightSensor
2013-03-07 14:25:35.430413,M302,ON,Control4-Motion
2013-03-07 14:25:35.437867,LS302,09,Control4-LightSensor
2013-03-07 14:25:37.867313,M302,OFF,Control4-Motion
2013-03-07 14:25:37.874272,LS302,13,Control4-LightSensor
2013-03-07 14:26:35.797033,M302,ON,Control4-Motion
2013-03-07 14:26:35.807732,LS302,09,Control4-LightSensor
2013-03-07 14:26:40.294984,M302,OFF,Control4-Motion
2013-03-07 14:27:42.731193,M302,ON,Control4-Motion
2013-03-07 14:27:42.738203,LS302,08,Control4-LightSensor
2013-03-07 14:27:46.295943,M302,OFF,Control4-Motion
2013-03-07 14:27:46.303056,LS302,09,Control4-LightSensor
2013-03-07 14:29:25.850860,M302,ON,Control4-Motion
2013-03-07 14:29:28.285002,M302,OFF,Control4-Motion
2013-03-07 14:31:15.154841,M302,ON,Control4-Motion
2013-03-07 14:31:17.224837,M302,OFF,Control4-Motion
2013-03-07 14:31:17.231927,LS302,08,Control4-LightSensor
2013-03-07 14:31:42.728459,M302,ON,Control4-Motion
2013-03-07 14:31:42.739502,LS302,09,Control4-LightSensor
2013-03-07 14:31:44.426996,M302,OFF,Control4-Motion
2013-03-07 14:31:44.434548,LS302,08,Control4-LightSensor
2013-03-07 14:38:41.999053,M302,ON,Control4-Motion
2013-03-07 14:38:42.006165,LS302,09,Control4-LightSensor
2013-03-07 14:38:44.770531,M302,OFF,Control4-Motion
2013-03-07 14:38:44.778961,LS302,08,Control4-LightSensor
2013-03-07 14:39:27.308564,M302,ON,Control4-Motion
2013-03-07 14:39:31.057769,M302,OFF,Control4-Motion
2013-03-07 14:44:59.916586,M302,ON,Control4-Motion
2013-03-07 14:45:02.348376,M302,OFF,Control4-Motion
2013-03-07 14:55:00.464695,LS302,07,Control4-LightSensor
2013-03-07 14:57:47.122953,M302,ON,Control4-Motion
2013-03-07 14:57:49.547946,M302,OFF,Control4-Motion
2013-03-07 14:58:49.176558,M302,ON,Control4-Motion
2013-03-07 14:58:50.853622,M302,OFF,Control4-Motion
2013-03-07 15:08:45.405930,LS302,06,Control4-LightSensor
2013-03-07 15:13:56.608452,M302,ON,Control4-Motion
2013-03-07 15:13:58.856740,M302,OFF,Control4-Motion
2013-03-07 15:14:39.554247,M302,ON,Control4-Motion
2013-03-07 15:14:41.980354,M302,OFF,Control4-Motion
2013-03-07 15:24:30.356024,LS302,07,Control4-LightSensor
2013-03-07 15:34:30.306727,LS302,06,Control4-LightSensor
2013-03-07 15:52:03.777389,M302,ON,Control4-Motion
2013-03-07 15:52:03.785563,LS302,05,Control4-LightSensor
2013-03-07 15:52:06.212717,M302,OFF,Control4-Motion
2013-03-07 15:54:00.577433,M302,ON,Control4-Motion
2013-03-07 15:54:03.021836,M302,OFF,Control4-Motion
2013-03-07 16:00:11.786186,M302,ON,Control4-Motion
2013-03-07 16:00:11.799016,LS302,04,Control4-LightSensor
2013-03-07 16:00:12.760324,M302,OFF,Control4-Motion
2013-03-07 16:00:27.551695,M302,ON,Control4-Motion
