
2013-03-06 15:11:35.431843,M321,OFF,Control4-Motion
2013-03-06 15:11:35.438707,LS321,16,Control4-LightSensor
2013-03-06 15:11:35.447301,BATV321,9782,Control4-BatteryVoltage
2013-03-06 15:11:35.454331,BATP321,96,Control4-BatteryPercent
2013-03-06 15:15:46.986228,M321,ON,Control4-Motion
2013-03-06 15:15:46.993407,LS321,14,Control4-LightSensor
2013-03-06 15:15:50.360851,M321,OFF,Control4-Motion
2013-03-06 15:15:50.369238,LS321,12,Control4-LightSensor
2013-03-07 13:53:42.588289,M321,OFF,Control4-Motion
2013-03-07 13:53:42.598584,LS321,46,Control4-LightSensor
2013-03-07 13:53:42.606210,BATV321,9702,Control4-BatteryVoltage
2013-03-07 13:53:42.614341,BATP321,96,Control4-BatteryPercent
2013-03-07 13:54:32.906168,LS321,45,Control4-LightSensor
2013-03-07 14:04:32.949287,LS321,41,Control4-LightSensor
2013-03-07 14:14:32.886704,LS321,40,Control4-LightSensor
2013-03-07 14:24:32.827898,LS321,37,Control4-LightSensor
2013-03-07 14:44:32.717876,LS321,35,Control4-LightSensor
2013-03-07 14:54:32.648369,LS321,30,Control4-LightSensor
2013-03-07 15:04:32.692461,LS321,29,Control4-LightSensor
2013-03-07 15:14:32.528540,LS321,27,Control4-LightSensor
2013-03-07 15:25:02.468685,LS321,25,Control4-LightSensor
2013-03-07 15:45:02.351492,LS321,24,Control4-LightSensor
2013-03-07 15:55:02.290522,LS321,23,Control4-LightSensor
2013-03-07 16:05:02.239861,LS321,22,Control4-LightSensor
2013-03-07 16:11:35.655424,M321,ON,Control4-Motion
2013-03-07 16:11:35.662746,LS321,21,Control4-LightSensor
2013-03-07 16:11:37.907836,M321,OFF,Control4-Motion
2013-03-07 16:21:32.845189,LS321,20,Control4-LightSensor
2013-03-07 16:31:32.078622,LS321,19,Control4-LightSensor
2013-03-07 16:41:32.016978,LS321,18,Control4-LightSensor
2013-03-07 16:51:31.958574,LS321,15,Control4-LightSensor
2013-03-07 17:01:31.896727,LS321,13,Control4-LightSensor
2013-03-07 17:11:31.842595,LS321,06,Control4-LightSensor
2013-03-07 17:21:31.779039,LS321,04,Control4-LightSensor
2013-03-07 17:31:31.721777,LS321,02,Control4-LightSensor
2013-03-07 17:41:31.659195,LS321,00,Control4-LightSensor
2013-03-07 18:01:31.503646,LS321,05,Control4-LightSensor
2013-03-07 19:14:13.553207,LS321,00,Control4-LightSensor
2013-03-07 20:04:22.487408,BATV321,9663,Control4-BatteryVoltage
2013-03-07 20:04:22.494356,BATP321,95,Control4-BatteryPercent
2013-03-08 02:10:55.808241,BATV321,9623,Control4-BatteryVoltage
2013-03-08 06:20:54.334946,LS321,03,Control4-LightSensor
2013-03-08 06:30:54.268675,LS321,10,Control4-LightSensor
2013-03-08 06:40:54.210586,LS321,14,Control4-LightSensor
2013-03-08 06:50:54.149163,LS321,19,Control4-LightSensor
2013-03-08 07:00:54.090470,LS321,22,Control4-LightSensor
2013-03-08 07:10:54.030558,LS321,21,Control4-LightSensor
2013-03-08 07:20:53.972168,LS321,17,Control4-LightSensor
2013-03-08 07:30:53.920825,LS321,18,Control4-LightSensor
2013-03-08 07:39:28.445700,LS321,33,Control4-LightSensor
2013-03-08 07:49:23.800547,LS321,44,Control4-LightSensor
2013-03-08 07:59:09.954013,M321,ON,Control4-Motion
2013-03-08 07:59:09.962300,LS321,49,Control4-LightSensor
2013-03-08 07:59:13.517591,M321,OFF,Control4-Motion
2013-03-08 07:59:14.643260,M321,ON,Control4-Motion
2013-03-08 07:59:17.266931,M321,OFF,Control4-Motion
2013-03-08 07:59:22.430112,M321,ON,Control4-Motion
2013-03-08 07:59:22.437157,LS321,50,Control4-LightSensor
2013-03-08 07:59:30.769225,M321,OFF,Control4-Motion
2013-03-08 07:59:30.780419,LS321,51,Control4-LightSensor
2013-03-08 08:03:12.375935,M321,ON,Control4-Motion
2013-03-08 08:03:12.382899,LS321,53,Control4-LightSensor
2013-03-08 08:03:14.434306,M321,OFF,Control4-Motion
2013-03-08 08:03:14.442948,LS321,54,Control4-LightSensor
2013-03-08 08:03:15.178863,M321,ON,Control4-Motion
2013-03-08 08:03:16.309478,M321,OFF,Control4-Motion
2013-03-08 08:07:53.215792,M321,ON,Control4-Motion
2013-03-08 08:07:55.652832,M321,OFF,Control4-Motion
2013-03-08 08:07:55.662428,LS321,53,Control4-LightSensor
2013-03-08 08:07:57.905317,M321,ON,Control4-Motion
2013-03-08 08:07:59.025987,M321,OFF,Control4-Motion
2013-03-08 08:07:59.034225,LS321,54,Control4-LightSensor
2013-03-08 08:08:01.469409,M321,ON,Control4-Motion
2013-03-08 08:08:02.588742,M321,OFF,Control4-Motion
2013-03-08 08:08:04.277812,M321,ON,Control4-Motion
2013-03-08 08:08:05.965251,M321,OFF,Control4-Motion
2013-03-08 08:08:40.659309,M321,ON,Control4-Motion
2013-03-08 08:08:43.461337,M321,OFF,Control4-Motion
2013-03-08 08:08:43.468552,LS321,53,Control4-LightSensor
2013-03-08 08:08:44.137168,M321,ON,Control4-Motion
2013-03-08 08:08:50.374219,M321,OFF,Control4-Motion
2013-03-08 08:08:50.383518,LS321,54,Control4-LightSensor
2013-03-08 08:09:05.583470,M321,ON,Control4-Motion
2013-03-08 08:09:07.281964,M321,OFF,Control4-Motion
2013-03-08 08:09:07.834753,M321,ON,Control4-Motion
2013-03-08 08:09:12.153100,M321,OFF,Control4-Motion
2013-03-08 08:09:51.055892,M321,ON,Control4-Motion
2013-03-08 08:09:51.066129,LS321,52,Control4-LightSensor
2013-03-08 08:10:04.641358,M321,OFF,Control4-Motion
2013-03-08 08:10:04.661001,LS321,53,Control4-LightSensor
2013-03-08 08:10:05.613514,M321,ON,Control4-Motion
2013-03-08 08:10:23.572498,M321,OFF,Control4-Motion
2013-03-08 08:10:23.580794,LS321,52,Control4-LightSensor
2013-03-08 08:10:24.135245,M321,ON,Control4-Motion
2013-03-08 08:10:34.828577,M321,OFF,Control4-Motion
2013-03-08 08:10:34.835600,LS321,54,Control4-LightSensor
2013-03-08 08:10:35.387356,M321,ON,Control4-Motion
2013-03-08 08:10:39.135694,M321,OFF,Control4-Motion
2013-03-08 08:11:59.752231,M321,ON,Control4-Motion
2013-03-08 08:12:05.386713,M321,OFF,Control4-Motion
2013-03-08 08:12:08.034776,M321,ON,Control4-Motion
2013-03-08 08:12:11.379510,M321,OFF,Control4-Motion
2013-03-08 08:12:11.386865,LS321,53,Control4-LightSensor
2013-03-08 08:12:12.129893,M321,ON,Control4-Motion
2013-03-08 08:12:12.141415,BATV321,9663,Control4-BatteryVoltage
