
2013-03-06 15:13:31.319578,M316,ON,Control4-Motion
2013-03-06 15:13:31.326726,LS316,11,Control4-LightSensor
2013-03-06 15:13:31.333649,BATV316,7128,Control4-BatteryVoltage
2013-03-06 15:13:31.342184,BATP316,70,Control4-BatteryPercent
2013-03-06 15:13:35.980831,M316,OFF,Control4-Motion
2013-03-06 15:15:00.345970,M316,ON,Control4-Motion
2013-03-06 15:15:05.407370,M316,OFF,Control4-Motion
2013-03-06 15:15:44.610459,M316,ON,Control4-Motion
2013-03-06 15:15:44.619185,LS316,10,Control4-LightSensor
2013-03-06 15:15:45.715029,M316,OFF,Control4-Motion
2013-03-06 15:15:51.542187,M316,ON,Control4-Motion
2013-03-06 15:15:51.549556,LS316,05,Control4-LightSensor
2013-03-06 15:15:53.800362,M316,OFF,Control4-Motion
2013-03-06 15:15:53.809998,LS316,04,Control4-LightSensor
2013-03-07 13:56:42.650928,M316,ON,Control4-Motion
2013-03-07 13:56:42.658079,LS316,27,Control4-LightSensor
2013-03-07 13:56:42.666368,BATV316,7089,Control4-BatteryVoltage
2013-03-07 13:56:42.673778,BATP316,70,Control4-BatteryPercent
2013-03-07 13:56:43.561691,M316,OFF,Control4-Motion
2013-03-07 14:00:04.383719,M316,ON,Control4-Motion
2013-03-07 14:00:04.394545,LS316,26,Control4-LightSensor
2013-03-07 14:00:06.068820,M316,OFF,Control4-Motion
2013-03-07 14:03:27.236529,M316,ON,Control4-Motion
2013-03-07 14:03:28.361437,M316,OFF,Control4-Motion
2013-03-07 14:03:34.737090,M316,ON,Control4-Motion
2013-03-07 14:03:37.736741,M316,OFF,Control4-Motion
2013-03-07 14:09:36.223236,LS316,24,Control4-LightSensor
2013-03-07 14:13:00.746037,M316,ON,Control4-Motion
2013-03-07 14:13:00.753776,LS316,23,Control4-LightSensor
2013-03-07 14:13:02.426308,M316,OFF,Control4-Motion
2013-03-07 14:13:02.438126,LS316,24,Control4-LightSensor
2013-03-07 14:16:41.589672,M316,ON,Control4-Motion
2013-03-07 14:16:41.596890,LS316,23,Control4-LightSensor
2013-03-07 14:16:46.089634,M316,OFF,Control4-Motion
2013-03-07 14:22:14.393116,M316,ON,Control4-Motion
2013-03-07 14:22:14.400349,LS316,19,Control4-LightSensor
2013-03-07 14:22:18.113467,M316,OFF,Control4-Motion
2013-03-07 14:25:13.974147,M316,ON,Control4-Motion
2013-03-07 14:25:13.981299,LS316,22,Control4-LightSensor
2013-03-07 14:25:18.281959,M316,OFF,Control4-Motion
2013-03-07 14:25:19.603257,M316,ON,Control4-Motion
2013-03-07 14:25:20.722092,M316,OFF,Control4-Motion
2013-03-07 14:25:21.470706,M316,ON,Control4-Motion
2013-03-07 14:25:22.595841,M316,OFF,Control4-Motion
2013-03-07 14:25:22.602808,LS316,23,Control4-LightSensor
2013-03-07 14:25:23.345385,M316,ON,Control4-Motion
2013-03-07 14:25:26.910015,M316,OFF,Control4-Motion
2013-03-07 14:25:26.918384,LS316,22,Control4-LightSensor
2013-03-07 14:28:11.149622,M316,ON,Control4-Motion
2013-03-07 14:28:11.160752,LS316,20,Control4-LightSensor
2013-03-07 14:28:14.515734,M316,OFF,Control4-Motion
2013-03-07 14:28:14.526785,LS316,19,Control4-LightSensor
2013-03-07 14:29:17.322186,M316,ON,Control4-Motion
2013-03-07 14:29:17.330450,LS316,22,Control4-LightSensor
2013-03-07 14:29:23.695095,M316,OFF,Control4-Motion
2013-03-07 14:38:48.045260,M316,ON,Control4-Motion
2013-03-07 14:38:48.055206,LS316,21,Control4-LightSensor
2013-03-07 14:38:49.889778,M316,OFF,Control4-Motion
2013-03-07 14:38:51.946749,M316,ON,Control4-Motion
2013-03-07 14:38:53.071927,M316,OFF,Control4-Motion
2013-03-07 14:39:03.196395,M316,ON,Control4-Motion
2013-03-07 14:39:04.316369,M316,OFF,Control4-Motion
2013-03-07 14:49:02.224145,LS316,20,Control4-LightSensor
2013-03-07 14:57:12.456516,M316,ON,Control4-Motion
2013-03-07 14:57:12.463405,LS316,18,Control4-LightSensor
2013-03-07 14:57:14.514508,M316,OFF,Control4-Motion
2013-03-07 14:57:50.325052,M316,ON,Control4-Motion
2013-03-07 14:57:52.384952,M316,OFF,Control4-Motion
2013-03-07 14:58:45.446922,M316,ON,Control4-Motion
