
2013-03-06 15:13:30.579299,M314,ON,Control4-Motion
2013-03-06 15:13:30.587591,LS314,09,Control4-LightSensor
2013-03-06 15:13:30.594747,BATV314,8396,Control4-BatteryVoltage
2013-03-06 15:13:30.601592,BATP314,83,Control4-BatteryPercent
2013-03-06 15:13:33.551297,M314,OFF,Control4-Motion
2013-03-06 15:13:34.352454,M314,ON,Control4-Motion
2013-03-06 15:13:37.678985,M314,OFF,Control4-Motion
2013-03-06 15:14:36.178091,M314,ON,Control4-Motion
2013-03-06 15:14:38.442768,M314,OFF,Control4-Motion
2013-03-06 15:14:46.673243,M314,ON,Control4-Motion
2013-03-06 15:14:48.938820,M314,OFF,Control4-Motion
2013-03-06 15:15:00.551330,M314,ON,Control4-Motion
2013-03-06 15:15:01.669432,M314,OFF,Control4-Motion
2013-03-06 15:15:03.940147,M314,ON,Control4-Motion
2013-03-06 15:15:05.609516,M314,OFF,Control4-Motion
2013-03-06 15:15:06.355731,M314,ON,Control4-Motion
2013-03-06 15:15:08.056651,M314,OFF,Control4-Motion
2013-03-06 15:15:15.733478,M314,ON,Control4-Motion
2013-03-06 15:15:17.982247,M314,OFF,Control4-Motion
2013-03-06 15:15:42.546060,M314,ON,Control4-Motion
2013-03-06 15:15:44.978798,M314,OFF,Control4-Motion
2013-03-06 15:15:52.495205,M314,ON,Control4-Motion
2013-03-06 15:15:52.503686,LS314,04,Control4-LightSensor
2013-03-06 15:15:55.106206,M314,OFF,Control4-Motion
2013-03-06 15:15:55.118585,LS314,02,Control4-LightSensor
2013-03-07 16:00:08.852422,M314,ON,Control4-Motion
2013-03-07 16:00:08.860967,LS314,10,Control4-LightSensor
2013-03-07 16:00:08.868170,BATV314,8356,Control4-BatteryVoltage
2013-03-07 16:00:08.875563,BATP314,82,Control4-BatteryPercent
2013-03-07 16:00:10.903725,M314,OFF,Control4-Motion
2013-03-07 16:00:29.470555,LS314,11,Control4-LightSensor
2013-03-07 16:03:23.453106,M314,ON,Control4-Motion
