
2013-03-06 15:11:23.986371,M320,OFF,Control4-Motion
2013-03-06 15:11:23.993453,LS320,12,Control4-LightSensor
2013-03-06 15:11:24.000365,BATV320,9584,Control4-BatteryVoltage
2013-03-06 15:11:24.009000,BATP320,94,Control4-BatteryPercent
2013-03-06 15:21:23.900043,LS320,07,Control4-LightSensor
2013-03-07 14:05:12.784677,M320,OFF,Control4-Motion
2013-03-07 14:05:12.791815,LS320,09,Control4-LightSensor
2013-03-07 14:05:12.798735,BATV320,9584,Control4-BatteryVoltage
2013-03-07 14:05:12.807270,BATP320,94,Control4-BatteryPercent
2013-03-07 14:05:12.948670,LS320,34,Control4-LightSensor
2013-03-07 14:16:03.234380,LS320,32,Control4-LightSensor
2013-03-07 14:24:42.360923,M320,ON,Control4-Motion
2013-03-07 14:24:42.369175,LS320,30,Control4-LightSensor
2013-03-07 14:24:46.109088,M320,OFF,Control4-Motion
2013-03-07 14:25:24.166299,M320,ON,Control4-Motion
2013-03-07 14:25:24.173397,LS320,31,Control4-LightSensor
2013-03-07 14:25:25.288692,M320,OFF,Control4-Motion
2013-03-07 14:25:29.601452,M320,ON,Control4-Motion
2013-03-07 14:25:31.667629,M320,OFF,Control4-Motion
2013-03-07 14:31:37.922611,M320,ON,Control4-Motion
2013-03-07 14:31:37.929835,LS320,30,Control4-LightSensor
2013-03-07 14:31:38.941958,M320,OFF,Control4-Motion
2013-03-07 14:41:33.069036,LS320,29,Control4-LightSensor
2013-03-07 14:51:33.114155,LS320,25,Control4-LightSensor
2013-03-07 14:54:38.616150,M320,ON,Control4-Motion
2013-03-07 14:54:38.624371,LS320,24,Control4-LightSensor
2013-03-07 14:54:39.741832,M320,OFF,Control4-Motion
2013-03-07 15:02:08.859736,M320,ON,Control4-Motion
2013-03-07 15:02:08.867004,LS320,23,Control4-LightSensor
2013-03-07 15:02:09.880671,M320,OFF,Control4-Motion
2013-03-07 15:05:24.676785,M320,ON,Control4-Motion
2013-03-07 15:05:24.685091,LS320,22,Control4-LightSensor
2013-03-07 15:05:25.798980,M320,OFF,Control4-Motion
2013-03-07 15:09:55.208720,M320,ON,Control4-Motion
2013-03-07 15:09:55.215941,LS320,21,Control4-LightSensor
2013-03-07 15:09:57.833929,M320,OFF,Control4-Motion
2013-03-07 15:09:58.396617,M320,ON,Control4-Motion
2013-03-07 15:10:00.646569,M320,OFF,Control4-Motion
2013-03-07 15:10:04.586372,M320,ON,Control4-Motion
2013-03-07 15:10:06.469937,M320,OFF,Control4-Motion
2013-03-07 15:10:07.020638,M320,ON,Control4-Motion
2013-03-07 15:10:08.146263,M320,OFF,Control4-Motion
2013-03-07 15:10:09.832937,M320,ON,Control4-Motion
2013-03-07 15:10:10.958901,M320,OFF,Control4-Motion
2013-03-07 15:13:16.668455,M320,ON,Control4-Motion
2013-03-07 15:13:17.688277,M320,OFF,Control4-Motion
2013-03-07 15:14:00.810421,M320,ON,Control4-Motion
2013-03-07 15:14:01.935216,M320,OFF,Control4-Motion
2013-03-07 15:15:24.246100,M320,ON,Control4-Motion
2013-03-07 15:15:25.364170,M320,OFF,Control4-Motion
2013-03-07 15:15:43.174284,M320,ON,Control4-Motion
2013-03-07 15:15:44.864418,M320,OFF,Control4-Motion
2013-03-07 15:15:45.797440,M320,ON,Control4-Motion
2013-03-07 15:15:46.851318,M320,OFF,Control4-Motion
2013-03-07 15:16:09.046691,M320,ON,Control4-Motion
2013-03-07 15:16:11.112371,M320,OFF,Control4-Motion
2013-03-07 15:19:36.307329,M320,ON,Control4-Motion
2013-03-07 15:19:37.525497,M320,OFF,Control4-Motion
2013-03-07 15:21:22.327229,M320,ON,Control4-Motion
2013-03-07 15:21:24.390074,M320,OFF,Control4-Motion
2013-03-07 15:24:36.845449,M320,ON,Control4-Motion
2013-03-07 15:24:39.371234,M320,OFF,Control4-Motion
2013-03-07 15:26:41.420659,M320,ON,Control4-Motion
2013-03-07 15:26:41.427708,LS320,20,Control4-LightSensor
2013-03-07 15:26:42.544112,M320,OFF,Control4-Motion
2013-03-07 15:26:43.669392,M320,ON,Control4-Motion
2013-03-07 15:26:44.795226,M320,OFF,Control4-Motion
2013-03-07 15:31:49.826456,M320,ON,Control4-Motion
2013-03-07 15:31:51.516389,M320,OFF,Control4-Motion
2013-03-07 15:33:45.697358,M320,ON,Control4-Motion
2013-03-07 15:33:46.815502,M320,OFF,Control4-Motion
2013-03-07 15:36:29.648616,M320,ON,Control4-Motion
2013-03-07 15:36:30.672353,M320,OFF,Control4-Motion
2013-03-07 15:38:07.422796,M320,ON,Control4-Motion
2013-03-07 15:38:08.543853,M320,OFF,Control4-Motion
2013-03-07 15:40:00.276691,M320,ON,Control4-Motion
2013-03-07 15:40:01.402377,M320,OFF,Control4-Motion
2013-03-07 15:41:48.455044,M320,ON,Control4-Motion
2013-03-07 15:41:49.578561,M320,OFF,Control4-Motion
2013-03-07 15:43:46.005406,M320,ON,Control4-Motion
2013-03-07 15:43:46.013749,LS320,19,Control4-LightSensor
2013-03-07 15:43:47.129825,M320,OFF,Control4-Motion
2013-03-07 15:45:49.743581,M320,ON,Control4-Motion
2013-03-07 15:45:50.870371,M320,OFF,Control4-Motion
2013-03-07 15:49:20.385427,M320,ON,Control4-Motion
2013-03-07 15:49:24.782694,M320,OFF,Control4-Motion
2013-03-07 15:49:25.534191,M320,ON,Control4-Motion
2013-03-07 15:49:26.661004,M320,OFF,Control4-Motion
2013-03-07 15:49:42.781404,M320,ON,Control4-Motion
2013-03-07 15:49:44.467537,M320,OFF,Control4-Motion
2013-03-07 15:49:45.781197,M320,ON,Control4-Motion
2013-03-07 15:49:46.907000,M320,OFF,Control4-Motion
2013-03-07 15:49:47.657352,M320,ON,Control4-Motion
2013-03-07 15:49:48.781616,M320,OFF,Control4-Motion
2013-03-07 15:49:51.781963,M320,ON,Control4-Motion
2013-03-07 15:49:52.906564,M320,OFF,Control4-Motion
2013-03-07 15:50:06.781517,M320,ON,Control4-Motion
2013-03-07 15:50:08.464984,M320,OFF,Control4-Motion
2013-03-07 15:51:38.644070,M320,ON,Control4-Motion
2013-03-07 15:51:39.771328,M320,OFF,Control4-Motion
2013-03-07 15:51:39.778473,LS320,18,Control4-LightSensor
2013-03-07 15:51:54.768874,M320,ON,Control4-Motion
2013-03-07 15:51:58.330329,M320,OFF,Control4-Motion
2013-03-07 15:54:08.069460,M320,ON,Control4-Motion
2013-03-07 15:54:09.191913,M320,OFF,Control4-Motion
2013-03-07 15:59:02.226781,M320,ON,Control4-Motion
2013-03-07 15:59:02.233907,LS320,17,Control4-LightSensor
2013-03-07 15:59:03.350309,M320,OFF,Control4-Motion
2013-03-07 15:59:07.287425,M320,ON,Control4-Motion
2013-03-07 15:59:08.411559,M320,OFF,Control4-Motion
2013-03-07 16:00:06.070704,M320,ON,Control4-Motion
2013-03-07 16:00:07.655153,M320,OFF,Control4-Motion
