
2013-03-06 15:11:36.822670,M322,OFF,Control4-Motion
2013-03-06 15:11:36.829772,LS322,11,Control4-LightSensor
2013-03-06 15:11:36.836746,BATV322,9821,Control4-BatteryVoltage
2013-03-06 15:11:36.845028,BATP322,97,Control4-BatteryPercent
2013-03-06 15:15:47.257133,M322,ON,Control4-Motion
2013-03-06 15:15:47.264512,LS322,10,Control4-LightSensor
2013-03-06 15:15:50.823150,M322,OFF,Control4-Motion
2013-03-06 15:15:50.830254,LS322,07,Control4-LightSensor
2013-03-07 16:31:13.606024,M322,OFF,Control4-Motion
2013-03-07 16:31:13.614268,LS322,13,Control4-LightSensor
2013-03-07 16:31:13.621702,BATV322,9702,Control4-BatteryVoltage
2013-03-07 16:31:13.628696,BATP322,96,Control4-BatteryPercent
2013-03-07 16:42:04.015809,LS322,12,Control4-LightSensor
2013-03-07 16:52:03.964434,LS322,10,Control4-LightSensor
2013-03-07 17:02:03.905269,LS322,09,Control4-LightSensor
2013-03-07 17:12:03.865077,LS322,03,Control4-LightSensor
2013-03-07 17:22:03.802350,LS322,01,Control4-LightSensor
2013-03-07 17:32:03.751388,LS322,00,Control4-LightSensor
2013-03-07 18:02:03.648579,LS322,04,Control4-LightSensor
2013-03-07 19:02:03.247993,LS322,00,Control4-LightSensor
2013-03-07 22:32:02.093595,BATV322,9663,Control4-BatteryVoltage
2013-03-07 22:32:02.102056,BATP322,95,Control4-BatteryPercent
2013-03-08 06:21:59.509566,LS322,01,Control4-LightSensor
2013-03-08 06:31:59.452708,LS322,06,Control4-LightSensor
2013-03-08 06:41:59.398911,LS322,10,Control4-LightSensor
2013-03-08 06:51:59.342128,LS322,14,Control4-LightSensor
2013-03-08 07:01:59.292004,LS322,17,Control4-LightSensor
2013-03-08 07:11:59.232232,LS322,16,Control4-LightSensor
2013-03-08 07:21:59.176616,LS322,11,Control4-LightSensor
2013-03-08 07:31:59.116700,LS322,12,Control4-LightSensor
2013-03-08 07:38:40.307342,LS322,27,Control4-LightSensor
2013-03-08 07:48:29.032118,LS322,36,Control4-LightSensor
2013-03-08 07:58:28.978876,LS322,41,Control4-LightSensor
2013-03-08 07:59:09.633184,M322,ON,Control4-Motion
2013-03-08 07:59:09.640318,LS322,42,Control4-LightSensor
2013-03-08 07:59:12.270051,M322,OFF,Control4-Motion
2013-03-08 07:59:15.076247,M322,ON,Control4-Motion
2013-03-08 07:59:15.087230,LS322,43,Control4-LightSensor
2013-03-08 07:59:17.695061,M322,OFF,Control4-Motion
2013-03-08 07:59:17.703244,LS322,42,Control4-LightSensor
2013-03-08 07:59:17.710638,BATV322,9702,Control4-BatteryVoltage
2013-03-08 07:59:17.717611,BATP322,96,Control4-BatteryPercent
2013-03-08 07:59:19.761848,M322,ON,Control4-Motion
2013-03-08 07:59:20.885688,M322,OFF,Control4-Motion
2013-03-08 07:59:24.260813,M322,ON,Control4-Motion
2013-03-08 07:59:24.268358,LS322,45,Control4-LightSensor
2013-03-08 07:59:27.268345,M322,OFF,Control4-Motion
2013-03-08 07:59:28.945247,M322,ON,Control4-Motion
2013-03-08 07:59:28.953577,LS322,46,Control4-LightSensor
2013-03-08 07:59:31.011811,M322,OFF,Control4-Motion
2013-03-08 07:59:31.032948,LS322,45,Control4-LightSensor
2013-03-08 08:03:12.237662,M322,ON,Control4-Motion
2013-03-08 08:03:12.245841,LS322,47,Control4-LightSensor
2013-03-08 08:03:14.485619,M322,OFF,Control4-Motion
2013-03-08 08:07:59.274978,M322,ON,Control4-Motion
2013-03-08 08:07:59.281854,LS322,46,Control4-LightSensor
2013-03-08 08:08:00.399504,M322,OFF,Control4-Motion
2013-03-08 08:08:02.458152,M322,ON,Control4-Motion
2013-03-08 08:08:04.713089,M322,OFF,Control4-Motion
2013-03-08 08:08:04.720344,LS322,45,Control4-LightSensor
2013-03-08 08:08:40.560201,M322,ON,Control4-Motion
2013-03-08 08:08:40.568604,LS322,46,Control4-LightSensor
2013-03-08 08:08:42.584126,M322,OFF,Control4-Motion
2013-03-08 08:08:42.591468,LS322,45,Control4-LightSensor
2013-03-08 08:08:45.206630,M322,ON,Control4-Motion
2013-03-08 08:08:45.213618,LS322,46,Control4-LightSensor
2013-03-08 08:08:46.334067,M322,OFF,Control4-Motion
2013-03-08 08:08:46.341412,LS322,45,Control4-LightSensor
2013-03-08 08:08:47.091091,M322,ON,Control4-Motion
2013-03-08 08:08:47.098390,LS322,46,Control4-LightSensor
2013-03-08 08:08:49.520903,M322,OFF,Control4-Motion
2013-03-08 08:09:04.521802,M322,ON,Control4-Motion
2013-03-08 08:09:07.330025,M322,OFF,Control4-Motion
2013-03-08 08:09:07.337486,LS322,47,Control4-LightSensor
2013-03-08 08:09:08.078160,M322,ON,Control4-Motion
2013-03-08 08:09:11.839453,M322,OFF,Control4-Motion
2013-03-08 08:09:11.849131,LS322,46,Control4-LightSensor
2013-03-08 08:09:50.638268,M322,ON,Control4-Motion
2013-03-08 08:09:50.646648,LS322,47,Control4-LightSensor
2013-03-08 08:09:54.199398,M322,OFF,Control4-Motion
2013-03-08 08:09:55.512134,M322,ON,Control4-Motion
2013-03-08 08:10:00.578307,M322,OFF,Control4-Motion
2013-03-08 08:10:00.588596,LS322,46,Control4-LightSensor
2013-03-08 08:10:01.885905,M322,ON,Control4-Motion
2013-03-08 08:10:01.894100,LS322,47,Control4-LightSensor
2013-03-08 08:10:03.012556,M322,OFF,Control4-Motion
2013-03-08 08:10:03.023526,LS322,46,Control4-LightSensor
2013-03-08 08:10:05.833156,M322,ON,Control4-Motion
2013-03-08 08:10:05.842460,LS322,47,Control4-LightSensor
2013-03-08 08:10:07.888035,M322,OFF,Control4-Motion
2013-03-08 08:10:09.009624,M322,ON,Control4-Motion
