
2013-03-06 15:13:31.560404,M312,ON,Control4-Motion
2013-03-06 15:13:31.571735,LS312,18,Control4-LightSensor
2013-03-06 15:13:31.582658,BATV312,6495,Control4-BatteryVoltage
2013-03-06 15:13:31.594278,BATP312,64,Control4-BatteryPercent
2013-03-06 15:13:32.658001,M312,OFF,Control4-Motion
2013-03-06 15:13:34.360178,M312,ON,Control4-Motion
2013-03-06 15:13:35.470418,M312,OFF,Control4-Motion
2013-03-06 15:14:35.279176,M312,ON,Control4-Motion
2013-03-06 15:14:35.286340,LS312,17,Control4-LightSensor
2013-03-06 15:14:37.335443,M312,OFF,Control4-Motion
2013-03-06 15:14:37.342678,LS312,18,Control4-LightSensor
2013-03-06 15:14:47.645094,M312,ON,Control4-Motion
2013-03-06 15:14:49.521396,M312,OFF,Control4-Motion
2013-03-06 15:14:49.529541,LS312,17,Control4-LightSensor
2013-03-06 15:14:59.458420,M312,ON,Control4-Motion
2013-03-06 15:15:02.374750,M312,OFF,Control4-Motion
2013-03-06 15:15:02.381948,LS312,18,Control4-LightSensor
2013-03-06 15:15:03.968605,M312,ON,Control4-Motion
2013-03-06 15:15:05.084539,M312,OFF,Control4-Motion
2013-03-06 15:15:16.657339,M312,ON,Control4-Motion
2013-03-06 15:15:19.242803,M312,OFF,Control4-Motion
2013-03-06 15:15:42.952905,M312,ON,Control4-Motion
2013-03-06 15:15:42.959839,LS312,16,Control4-LightSensor
2013-03-06 15:15:46.329433,M312,OFF,Control4-Motion
2013-03-06 15:15:46.343252,LS312,15,Control4-LightSensor
2013-03-06 15:15:51.393218,M312,ON,Control4-Motion
2013-03-06 15:15:51.404803,LS312,09,Control4-LightSensor
2013-03-06 15:15:53.642240,M312,OFF,Control4-Motion
2013-03-06 15:15:53.650640,LS312,03,Control4-LightSensor
2013-03-07 14:16:15.409111,M312,OFF,Control4-Motion
2013-03-07 14:16:15.418032,LS312,03,Control4-LightSensor
2013-03-07 14:16:15.425611,BATV312,6534,Control4-BatteryVoltage
2013-03-07 14:16:15.434174,BATP312,64,Control4-BatteryPercent
2013-03-07 14:16:15.720574,LS312,24,Control4-LightSensor
2013-03-07 14:16:40.841346,M312,ON,Control4-Motion
2013-03-07 14:16:45.530014,M312,OFF,Control4-Motion
2013-03-07 14:22:14.929223,M312,ON,Control4-Motion
2013-03-07 14:22:14.937591,LS312,21,Control4-LightSensor
2013-03-07 14:22:17.182902,M312,OFF,Control4-Motion
2013-03-07 14:25:14.727697,M312,ON,Control4-Motion
2013-03-07 14:25:14.739822,LS312,23,Control4-LightSensor
2013-03-07 14:25:18.096255,M312,OFF,Control4-Motion
2013-03-07 14:25:18.662118,M312,ON,Control4-Motion
2013-03-07 14:25:19.789391,M312,OFF,Control4-Motion
2013-03-07 14:27:17.435409,M312,ON,Control4-Motion
2013-03-07 14:27:19.398869,M312,OFF,Control4-Motion
2013-03-07 14:27:19.410046,LS312,24,Control4-LightSensor
2013-03-07 14:28:10.396152,M312,ON,Control4-Motion
2013-03-07 14:28:10.409907,LS312,22,Control4-LightSensor
2013-03-07 14:28:11.516167,M312,OFF,Control4-Motion
2013-03-07 14:28:13.767215,M312,ON,Control4-Motion
2013-03-07 14:28:13.775588,LS312,21,Control4-LightSensor
2013-03-07 14:28:16.203322,M312,OFF,Control4-Motion
2013-03-07 14:29:16.571636,M312,ON,Control4-Motion
